     1    14
     1     1     1     1  1.00000000  7F   F  6
     1     2     2     1  1.00000000  5D1  F  6
     1     3     3     1  1.00000000  5D2  F  6
     1     4     4     1  1.00000000  5D3  F  6
     1     5     5     1  1.00000000  3P1  F  6
     1     6     6     1  1.00000000  3P2  F  6
     1     7     7     1  1.00000000  3P3  F  6
     1     8     8     1  1.00000000  3P4  F  6
     1     9     9     1  1.00000000  3P5  F  6
     1    10    10     1  1.00000000  3P6  F  6
     1    11    11     1  1.00000000  1S1  F  6
     1    12    12     1  1.00000000  1S2  F  6
     1    13    13     1  1.00000000  1S3  F  6
     1    14    14     1  1.00000000  1S4  F  6
     1     1     1     2 -0.35897436 F2
     1     2     2     2 -0.12934473 F2
     1     2     3     2  0.08710737 F2
     1     2     4     2  0.27294204 F2
     1     3     3     2 -0.00955637 F2
     1     3     4     2  0.18966175 F2
     1     4     4     2 -0.09802198 F2
     1     5     5     2  0.21435897 F2
     1     5     6     2 -0.03991761 F2
     1     5     7     2  0.06017806 F2
     1     5     8     2 -0.08925849 F2
     1     5     9     2  0.04255232 F2
     1     5    10     2  0.46027367 F2
     1     6     6     2  0.32942070 F2
     1     6     7     2 -0.20472993 F2
     1     6     8     2 -0.13361196 F2
     1     6     9     2 -0.11002210 F2
     1     6    10     2  0.06263531 F2
     1     7     7     2  0.00448243 F2
     1     7     8     2 -0.01831160 F2
     1     7     9     2  0.14491324 F2
     1     7    10     2 -0.32104938 F2
     1     8     8     2  0.06818613 F2
     1     8     9     2  0.13466188 F2
     1     8    10     2 -0.11204545 F2
     1     9     9     2  0.14423552 F2
     1     9    10     2 -0.20297918 F2
     1    10    10     2  0.36547009 F2
     1    11    11     2  0.57435897 F2
     1    11    12     2 -0.55936472 F2
     1    12    12     2  0.30769231 F2
     1    12    13     2 -0.07611990 F2
     1    12    14     2  0.41375526 F2
     1    13    13     2  0.05584046 F2
     1    13    14     2 -0.17715942 F2
     1    14    14     2  0.13287749 F2
     1     1     1     3 -0.24475524 F4
     1     2     2     3 -0.05283605 F4
     1     2     3     3  0.02159687 F4
     1     2     4     3  0.06767158 F4
     1     3     3     3 -0.12065712 F4
     1     3     4     3 -0.11755894 F4
     1     4     4     3 -0.02082766 F4
     1     5     5     3  0.16736597 F4
     1     5     6     3 -0.00989693 F4
     1     5     7     3  0.01492018 F4
     1     5     8     3 -0.02213020 F4
     1     5     9     3  0.01055016 F4
     1     5    10     3  0.11411744 F4
     1     6     6     3  0.12090132 F4
     1     6     7     3  0.13400504 F4
     1     6     8     3 -0.03312693 F4
     1     6     9     3 -0.02727821 F4
     1     6    10     3  0.01552942 F4
     1     7     7     3  0.08490499 F4
     1     7     8     3 -0.00454007 F4
     1     7     9     3  0.03592890 F4
     1     7    10     3 -0.07959902 F4
     1     8     8     3  0.01113701 F4
     1     8     9     3 -0.08346811 F4
     1     8    10     3  0.06944966 F4
     1     9     9     3  0.04113395 F4
     1     9    10     3  0.12581354 F4
     1    10    10     3 -0.04457159 F4
     1    11    11     3  0.39160839 F4
     1    11    12     3 -0.13868547 F4
     1    12    12     3 -0.02161475 F4
     1    12    13     3 -0.01887270 F4
     1    12    14     3  0.10258395 F4
     1    13    13     3  0.03807304 F4
     1    13    14     3  0.10980956 F4
     1    14    14     3  0.22172777 F4
     1     1     1     4 -0.31378878 F6
     1     2     2     4  0.00348654 F6
     1     2     3     4 -0.04845451 F6
     1     2     4     4 -0.15182726 F6
     1     3     3     4 -0.16486363 F6
     1     3     4     4  0.04057754 F6
     1     4     4     4 -0.22372732 F6
     1     5     5     4  0.25730680 F6
     1     5     6     4  0.02220465 F6
     1     5     7     4 -0.03347476 F6
     1     5     8     4  0.04965110 F6
     1     5     9     4 -0.02367023 F6
     1     5    10     4 -0.25603272 F6
     1     6     6     4 -0.05392518 F6
     1     6     7     4 -0.05010872 F6
     1     6     8     4  0.07432325 F6
     1     6     9     4  0.06120110 F6
     1     6    10     4 -0.03484164 F6
     1     7     7     4  0.08726920 F6
     1     7     8     4  0.01018605 F6
     1     7     9     4 -0.08060972 F6
     1     7    10     4  0.17858754 F6
     1     8     8     4 -0.05694685 F6
     1     8     9     4  0.02881049 F6
     1     8    10     4 -0.02397178 F6
     1     9     9     4 -0.10913933 F6
     1     9    10     4 -0.04342677 F6
     1    10    10     4 -0.10744888 F6
     1    11    11     4  0.50206204 F6
     1    11    12     4  0.31115329 F6
     1    12    12     4  0.20538902 F6
     1    12    13     4  0.04234260 F6
     1    12    14     4 -0.23015630 F6
     1    13    13     4  0.04881159 F6
     1    13    14     4 -0.03790271 F6
     1    14    14     4 -0.14009559 F6
     1     1     1     5 -0.03230769 .01ALPH
     1     2     2     5 -0.03830769 .01ALPH
     1     3     3     5 -0.03830769 .01ALPH
     1     4     4     5 -0.03830769 .01ALPH
     1     5     5     5 -0.04230769 .01ALPH
     1     6     6     5 -0.04230769 .01ALPH
     1     7     7     5 -0.04230769 .01ALPH
     1     8     8     5 -0.04230769 .01ALPH
     1     9     9     5 -0.04230769 .01ALPH
     1    10    10     5 -0.04230769 .01ALPH
     1    11    11     5 -0.04430769 .01ALPH
     1    12    12     5 -0.04430769 .01ALPH
     1    13    13     5 -0.04430769 .01ALPH
     1    14    14     5 -0.04430769 .01ALPH
     1     1     1     6 -1.34615310 BETA
     1     2     2     6 -0.67948644 BETA
     1     3     3     6 -0.67948644 BETA
     1     4     4     6 -0.09615310 BETA
     1     5     5     6 -0.84615310 BETA
     1     6     6     6 -0.84615310 BETA
     1     7     7     6  0.15384690 BETA
     1     8     8     6 -0.84615310 BETA
     1     9     9     6  0.15384690 BETA
     1    10    10     6  0.82051356 BETA
     1    11    11     6 -1.84615310 BETA
     1    12    12     6  0.65384690 BETA
     1    13    13     6 -1.84615310 BETA
     1    14    14     6  1.15384690 BETA
     1     1     1     7 -1.61538348 GAMMA
     1     2     2     7 -1.01538351 GAMMA
     1     3     3     7 -0.41538355 GAMMA
     1     4     4     7 -0.41538355 GAMMA
     1     5     5     7 -1.21538350 GAMMA
     1     6     6     7 -0.21538356 GAMMA
     1     7     7     7 -0.21538356 GAMMA
     1     8     8     7  0.38461640 GAMMA
     1     9     9     7  0.38461640 GAMMA
     1    10    10     7  0.38461640 GAMMA
     1    11    11     7 -2.21538344 GAMMA
     1    12    12     7  0.18461642 GAMMA
     1    13    13     7  0.78461638 GAMMA
     1    14    14     7  0.78461638 GAMMA
     1     2     2     8  1.11116739 T2
     1     2     3     8  0.89091603 T2
     1     2     4     8  2.79159427 T2
     1     3     3     8  0.50507606 T2
     1     3     4     8  0.63304187 T2
     1     4     4     8  1.12953395 T2
     1     5     5     8  0.66670015 T2
     1     5     6     8 -1.04335412 T2
     1     5     7     8  1.57291546 T2
     1     5     8     8 -0.20287050 T2
     1     5     9     8  0.09671472 T2
     1     5    10     8  1.04612951 T2
     1     6     6     8  0.23682445 T2
     1     6     7     8 -0.05245415 T2
     1     6     8     8 -0.08407641 T2
     1     6     9     8 -0.98290273 T2
     1     6    10     8  0.36884237 T2
     1     7     7     8  1.08922954 T2
     1     7     8     8 -0.21377231 T2
     1     7     9     8  1.08567771 T2
     1     7    10     8 -2.21834967 T2
     1     8     8     8 -0.24692612 T2
     1     8     9     8 -0.07491108 T2
     1     9     9     8  1.53716578 T2
     1     9    10     8  0.11588675 T2
     1    10    10     8  0.75761408 T2
     1    11    12     8 -1.27134803 T2
     1    12    12     8  0.99178567 T2
     1    12    13     8  0.44824949 T2
     1    12    14     8  2.43649262 T2
     1    14    14     8  0.99178588 T2
     1     2     2     9  0.09758999 T3
     1     3     3     9  0.39035997 T3
     1     4     4     9 -0.03659624 T3
     1     5     6     9  0.23904568 T3
     1     5     8     9  2.13808960 T3
     1     6     6     9 -3.67588934 T3
     1     6     8     9  1.38204631 T3
     1     7     7     9 -0.45541991 T3
     1     7     9     9  0.23002179 T3
     1     8     8     9 -1.78914972 T3
     1     9     9     9 -0.32529992 T3
     1    11    13     9 -5.73709685 T3
     1    12    12     9  0.73192493 T3
     1    13    13     9  6.44093978 T3
     1    14    14     9  0.29276998 T3
     1     2     2    10 -1.16700642 T4
     1     3     3    10 -0.16671523 T4
     1     3     4    10  0.39178885 T4
     1     4     4    10  0.47172825 T4
     1     5     7    10  0.86189137 T4
     1     5     9    10  2.43779683 T4
     1     5    10    10  2.02836975 T4
     1     6     7    10 -1.64203967 T4
     1     6     9    10 -0.29027425 T4
     1     6    10    10  0.10350980 T4
     1     7     7    10 -1.09627847 T4
     1     7     8    10  0.26226511 T4
     1     7     9    10  0.08752101 T4
     1     7    10    10  0.84265310 T4
     1     8     9    10 -0.37089898 T4
     1     9     9    10 -0.04420480 T4
     1     9    10    10  0.50757231 T4
     1    10    10    10  0.55698028 T4
     1    11    14    10  5.73709667 T4
     1    12    12    10 -3.97843120 T4
     1    12    14    10 -2.05128989 T4
     1    13    14    10 -0.29276998 T4
     1    14    14    10  0.41620507 T4
     1     3     3    11  0.65298134 T6
     1     3     4    11 -0.18187114 T6
     1     4     4    11 -0.08508543 T6
     1     6     6    11  0.42322867 T6
     1     6     7    11  0.07656492 T6
     1     6     8    11 -0.75709440 T6
     1     6     9    11 -0.64967506 T6
     1     6    10    11  0.10010414 T6
     1     7     7    11 -0.04770938 T6
     1     7     8    11 -0.41089059 T6
     1     7     9    11  0.64859499 T6
     1     7    10    11 -0.17988787 T6
     1     8     8    11 -0.93110310 T6
     1     8     9    11  0.16948371 T6
     1     8    10    11 -1.35422996 T6
     1     9     9    11  1.03806444 T6
     1     9    10    11  0.26016231 T6
     1    10    10    11 -0.08399458 T6
     1    12    12    11  0.09234079 T6
     1    12    13    11 -3.55841744 T6
     1    12    14    11 -0.57530161 T6
     1    14    14    11  0.73304392 T6
     1     3     3    12  0.86627766 T7
     1     3     4    12  0.07539982 T7
     1     4     4    12 -0.15422367 T7
     1     6     7    12  0.33858285 T7
     1     6     9    12  0.59853567 T7
     1     6    10    12 -0.36520865 T7
     1     7     7    12  0.02041732 T7
     1     7     8    12 -1.51418883 T7
     1     7     9    12 -0.22377698 T7
     1     7    10    12 -0.15816453 T7
     1     8     9    12 -0.74948529 T7
     1     8    10    12  0.56421805 T7
     1     9     9    12  0.40834633 T7
     1     9    10    12  0.50398427 T7
     1    10    10    12  0.12250389 T7
     1    12    12    12 -0.15312992 T7
     1    12    14    12 -0.92113219 T7
     1    13    14    12  2.53546253 T7
     1    14    14    12 -0.74915865 T7
     1     4     4    13  1.14824452 T8
     1     6    10    13 -0.94840422 T8
     1     7     7    13  0.43742632 T8
     1     7     9    13  0.30930722 T8
     1     7    10    13  0.48612284 T8
     1     8    10    13  0.42413928 T8
     1     9     9    13 -0.76549634 T8
     1     9    10    13 -1.14243253 T8
     1    10    10    13 -1.06833009 T8
     1    12    12    13 -1.09356630 T8
     1    12    14    13  1.87948576 T8
     1    14    14    13  3.12928188 T8
     1     1     1    14 -2.00000000 ZETA
     1     1     1    15 53.66666396 M0
     1     1     1    16 -2.33333322 M2
     1     1     1    17 -1.06060602 M4
     1     1     1    18 -0.18148147 P2
     1     1     1    19 -0.08249156 P4
     1     1     1    20 -0.02266253 P6
     1     1     2    14  3.46410162 ZETA
     1     1     2    15  3.34863116 M0
     1     1     2    16  4.11843151 M2
     1     1     2    17  4.18141374 M4
     1     1     2    18 -0.00641499 P2
     1     1     2    19 -0.01457954 P4
     1     1     2    20 -0.03925265 P6
     1     1     3    14 -0.92582010 ZETA
     1     1     3    15 -3.85758345 M0
     1     1     3    16 -0.91553388 M2
     1     1     3    17  6.28903002 M4
     1     1     3    18  0.05109155 P2
     1     1     3    19 -0.04753789 P4
     1     1     3    20  0.01049071 P6
     1     1     4    14 -1.77281052 ZETA
     1     1     4    15  2.54102832 M0
     1     1     4    16  9.50333691 M2
     1     1     4    17  7.48438528 M4
     1     1     4    18  0.02429407 P2
     1     1     4    19 -0.00556207 P4
     1     1     4    20 -0.03104538 P6
     1     2     2    14 -0.50000000 ZETA
     1     2     2    15 28.74999859 M0
     1     2     2    16  8.74999727 M2
     1     2     2    17 10.18939451 M4
     1     2     2    18 -0.17870369 P2
     1     2     2    19 -0.07617842 P4
     1     2     2    20 -0.00566563 P6
     1     2     3    14 -0.26726124 ZETA
     1     2     3    15  1.09577098 M0
     1     2     3    16  2.34298999 M2
     1     2     3    17  2.15023724 M4
     1     2     3    18  0.04404861 P2
     1     2     3    19  0.01192327 P4
     1     2     3    20 -0.02119886 P6
     1     2     4    14  3.07059789 ZETA
     1     2     4    15  1.74000520 M0
     1     2     4    16  3.04268305 M2
     1     2     4    17  3.71770568 M4
     1     2     4    18 -0.02843145 P2
     1     2     4    19 -0.01856268 P4
     1     2     4    20 -0.02214149 P6
     1     2     5    14 -4.24264069 ZETA
     1     2     5    15 -2.68700546 M0
     1     2     5    16 -0.95852243 M2
     1     2     5    17 -0.90709618 M4
     1     2     5    18  0.06547283 P2
     1     2     5    19  0.03214120 P4
     1     2     5    20  0.01602483 P6
     1     2     6    14 -0.09622505 ZETA
     1     2     6    15 -2.17789326 M0
     1     2     6    16 -2.17789325 M2
     1     2     6    17 -0.29596500 M4
     1     2     6    18  0.05328017 P2
     1     2     6    19 -0.01952039 P4
     1     2     6    20 -0.01417457 P6
     1     2     7    14  0.31914237 ZETA
     1     2     7    15 -1.96804459 M0
     1     2     7    16 -9.38761884 M2
     1     2     7    17 -8.58387480 M4
     1     2     7    18  0.03321444 P2
     1     2     7    19  0.02078282 P4
     1     2     7    20  0.01545141 P6
     1     2     8    14 -0.21516574 ZETA
     1     2     8    15 -1.21210026 M0
     1     2     8    16 -0.63832498 M2
     1     2     8    17 -0.10758286 M4
     1     2     8    18 -0.01713356 P2
     1     2     8    19 -0.00344120 P4
     1     2     8    20  0.01219050 P6
     1     2     9    14  0.22566773 ZETA
     1     2     9    15  0.72965889 M0
     1     2     9    16  2.56235427 M2
     1     2     9    17  2.81587201 M4
     1     2     9    18  0.02799952 P2
     1     2     9    19  0.00609586 P4
     1     2     9    20 -0.01836464 P6
     1     2    10    14  2.44096975 ZETA
     1     2    10    15  2.68506639 M0
     1     2    10    16  4.36169198 M2
     1     2    10    17  4.56476831 M4
     1     2    10    18  0.01356095 P2
     1     2    10    19 -0.00579047 P4
     1     2    10    20 -0.03771720 P6
     1     3     3    14 -0.14285714 ZETA
     1     3     3    15 24.62857020 M0
     1     3     3    16  2.46190435 M2
     1     3     3    17  0.91341975 M4
     1     3     3    18 -0.18518516 P2
     1     3     3    19  0.00420875 P4
     1     3     3    20 -0.00647501 P6
     1     3     4    14  1.64130361 ZETA
     1     3     4    15  0.43768099 M0
     1     3     4    16  4.26738867 M2
     1     3     4    17  2.71968050 M4
     1     3     4    18 -0.04255231 P2
     1     3     4    19  0.04132145 P4
     1     3     4    20  0.00338146 P6
     1     3     5    15  1.96541515 M0
     1     3     5    16  0.36956526 M2
