   5  73  12  10  21  28  30  29  26  20  16   9   5   3   1
 6P  6F  6H  4S  4P1 4P2 4D1 4D2 4D3 4F1 4F2 4F3 4F4 4G1 4G2 4G3 4G4 4H1 4H2 4H3
 4I1 4I2 4I3 4K1 4K2 4L  4M  2P1 2P2 2P3 2P4 2D1 2D2 2D3 2D4 2D5 2F1 2F2 2F3 2F4
 2F5 2F6 2F7 2G1 2G2 2G3 2G4 2G5 2G6 2H1 2H2 2H3 2H4 2H5 2H6 2H7 2I1 2I2 2I3 2I4
 2I5 2K1 2K2 2K3 2K4 2K5 2L1 2L2 2L3 2M1 2M2 2N  2O
 6 1 6 3 6 5 4 0 4 1 4 1 4 2 4 2 4 2 4 3 4 3 4 3 4 3 4 4 4 4 4 4 4 4 4 5 4 5 4 5
 4 6 4 6 4 6 4 7 4 7 4 8 4 9 2 1 2 1 2 1 2 1 2 2 2 2 2 2 2 2 2 2 2 3 2 3 2 3 2 3
 2 3 2 3 2 3 2 4 2 4 2 4 2 4 2 4 2 4 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 6 2 6 2 6 2 6
 2 6 2 7 2 7 2 7 2 7 2 7 2 8 2 8 2 8 2 9 2 9 210 211
6F          4P1         4P2         4D1         4D2         4D3
2P1         2P2         2P3         2P4
6P          6F          4S          4P1         4P2         4D1
4D2         4D3         4F1         4F2         4F3         4F4
2P1         2P2         2P3         2P4         2D1         2D2
2D3         2D4         2D5
6P          6F          6H          4P1         4P2         4D1
4D2         4D3         4F1         4F2         4F3         4F4
4G1         4G2         4G3         4G4         2D1         2D2
2D3         2D4         2D5         2F1         2F2         2F3
2F4         2F5         2F6         2F7
6P          6F          6H          4D1         4D2         4D3
4F1         4F2         4F3         4F4         4G1         4G2
4G3         4G4         4H1         4H2         4H3         2F1
2F2         2F3         2F4         2F5         2F6         2F7
2G1         2G2         2G3         2G4         2G5         2G6
6F          6H          4F1         4F2         4F3         4F4
4G1         4G2         4G3         4G4         4H1         4H2
4H3         4I1         4I2         4I3         2G1         2G2
2G3         2G4         2G5         2G6         2H1         2H2
2H3         2H4         2H5         2H6         2H7
6F          6H          4G1         4G2         4G3         4G4
4H1         4H2         4H3         4I1         4I2         4I3
4K1         4K2         2H1         2H2         2H3         2H4
2H5         2H6         2H7         2I1         2I2         2I3
2I4         2I5
6H          4H1         4H2         4H3         4I1         4I2
4I3         4K1         4K2         4L          2I1         2I2
2I3         2I4         2I5         2K1         2K2         2K3
2K4         2K5
6H          4I1         4I2         4I3         4K1         4K2
4L          4M          2K1         2K2         2K3         2K4
2K5         2L1         2L2         2L3
4K1         4K2         4L          4M          2L1         2L2
2L3         2M1         2M2
4L          4M          2M1         2M2         2N
4M          2N          2O
2O
   1   1   0.8017837   0.0         0.0         1.1618948   0.0         0.0
   1   2  -0.9258201   0.7237468   0.0        -1.3416405   1.0488081   0.0
   1   3   0.0        -0.6900655   0.4629100   0.0        -0.9999999   0.6708204
   2   1  -0.9258201   0.7237468   0.0        -1.3416405   1.0488081   0.0
   2   2   0.3333333   0.3333333   0.3333333   0.4830459   0.4830459   0.4830459
   2   3  -0.8357109  -1.0157490   1.2472191  -1.2110596  -1.4719601   1.8073921
   3   1   0.0        -0.6900655   0.4629100   0.0        -0.9999999   0.6708204
   3   2  -0.8357109  -1.0157490   1.2472191  -1.2110596  -1.4719601   1.8073921
   3   3  -1.0653257   0.9085135   1.1615534  -1.5438042   1.3165607   1.6832504
   4   7  -0.2672612   0.0         0.0        -0.6900655   0.0         0.0
   4   8   0.7071068   0.0         0.0         0.0000000   0.0         0.0
   4  14   0.0        -0.2672612   0.0         0.0        -0.6900655   0.0
   4  15   0.0         0.7071068   0.0         0.0         0.0000000   0.0
   4  21   0.0         0.0        -0.2672612   0.0         0.0        -0.6900655
   4  22   0.0         0.0         0.7071068   0.0         0.0         0.0000000
   5   5  -0.7572402   0.0         0.0        -0.1035098   0.0         0.0
   5   6  -0.1477342   0.0         0.0        -0.1144344   0.0         0.0
   5   7   0.1725163   0.0         0.0        -0.0000000   0.0         0.0
   5   8   0.0652050   0.0         0.0        -0.4377328   0.0         0.0
   5   9   0.3531523   0.0         0.0         0.8206518   0.0         0.0
   5  10  -0.5976143   0.4671766   0.0        -0.0000000   0.0000000   0.0
   5  11  -0.3600411   0.2814571   0.0         0.0796819  -0.0622902   0.0
   5  12  -0.0000000  -0.1643355   0.0        -0.0000000  -0.3818813   0.0
   5  13  -0.6150665  -0.4371088   0.0        -0.4764285  -0.3385830   0.0
   5  14   0.0         0.3149704   0.0         0.0         0.0000000   0.0
   5  15   0.0         0.1190476   0.0         0.0        -0.7991870   0.0
   5  16   0.0         0.1837863   0.0         0.0         0.4270807   0.0
   5  17   0.0        -0.4303315   0.0         0.0        -0.3333333   0.0
   5  18   0.0         0.6517286  -0.4371928   0.0         0.0890871  -0.0597614
   5  19   0.0         0.2585970   0.2668802   0.0         0.6009252   0.6201736
   5  20   0.0         0.2394143  -0.4323954   0.0         0.1854495  -0.3349320
   5  21   0.0         0.0         0.4564354   0.0         0.0         0.0000000
   5  22   0.0         0.0         0.1725163   0.0         0.0        -1.1581316
   5  23   0.0         0.0        -0.1992047   0.0         0.0        -0.1543033
   5  24   0.0         0.0        -0.2470831   0.0         0.0        -0.5741692
   5  25   0.0         0.0         0.5093749   0.0         0.0         0.3945600
   6   5  -0.1477342   0.0         0.0        -0.1144344   0.0         0.0
