     1    10
     1     1     1     1  1.00000000  6F   F  5
     1     2     2     1  1.00000000  4P1  F  5
     1     3     3     1  1.00000000  4P2  F  5
     1     4     4     1  1.00000000  4D1  F  5
     1     5     5     1  1.00000000  4D2  F  5
     1     6     6     1  1.00000000  4D3  F  5
     1     7     7     1  1.00000000  2P1  F  5
     1     8     8     1  1.00000000  2P2  F  5
     1     9     9     1  1.00000000  2P3  F  5
     1    10    10     1  1.00000000  2P4  F  5
     1     1     1     2 -0.23931624 F2
     1     2     2     2  0.04216524 F2
     1     2     3     2  0.17197314 F2
     1     3     3     2 -0.04968661 F2
     1     4     4     2  0.07179487 F2
     1     4     5     2 -0.09239132 F2
     1     4     6     2  0.13647102 F2
     1     5     5     2  0.03750916 F2
     1     5     6     2  0.17537607 F2
     1     6     6     2  0.02163614 F2
     1     7     7     2  0.33846154 F2
     1     7     8     2 -0.17284832 F2
     1     7     9     2  0.08240221 F2
     1     7    10     2 -0.29710538 F2
     1     8     8     2  0.18660969 F2
     1     8     9     2 -0.16703252 F2
     1     8    10     2  0.04201705 F2
     1     9     9     2  0.16920228 F2
     1     9    10     2  0.31648728 F2
     1    10    10     2  0.15290598 F2
     1     1     1     3 -0.16317016 F4
     1     2     2     3 -0.01838902 F4
     1     2     3     3 -0.14212656 F4
     1     3     3     3 -0.08572909 F4
     1     4     4     3  0.04895105 F4
     1     4     5     3 -0.02290694 F4
     1     4     6     3  0.03383579 F4
     1     5     5     3 -0.08957709 F4
     1     5     6     3 -0.03410327 F4
     1     6     6     3  0.08555081 F4
     1     7     7     3  0.16006216 F4
     1     7     8     3 -0.04285496 F4
     1     7     9     3  0.02043030 F4
     1     7    10     3 -0.07366249 F4
     1     8     8     3  0.06241906 F4
     1     8     9     3  0.07544233 F4
     1     8    10     3 -0.08681208 F4
     1     9     9     3  0.04696146 F4
     1     9    10     3 -0.09767104 F4
     1    10    10     3  0.18347814 F4
     1     1     1     4 -0.20919252 F6
     1     2     2     4 -0.11854243 F6
     1     2     3     4  0.06833008 F6
     1     3     3     4 -0.02789234 F6
     1     4     4     4  0.06275776 F6
     1     4     5     4  0.05139377 F6
     1     4     6     4 -0.07591363 F6
     1     5     5     4 -0.05379236 F6
     1     5     6     4 -0.02869266 F6
     1     6     6     4 -0.20389478 F6
     1     7     7     4  0.06275776 F6
     1     7     8     4  0.09614894 F6
     1     7     9     4 -0.04583721 F6
     1     7    10     4  0.16526841 F6
     1     8     8     4 -0.05055486 F6
     1     8     9     4 -0.01080393 F6
     1     8    10     4  0.06292591 F6
     1     9     9     4 -0.03098268 F6
     1     9    10     4 -0.01971347 F6
     1    10    10     4 -0.14667248 F6
     1     1     1     5 -0.02953846 .01ALPH
     1     2     2     5 -0.03953846 .01ALPH
     1     3     3     5 -0.03953846 .01ALPH
     1     4     4     5 -0.03553846 .01ALPH
     1     5     5     5 -0.03553846 .01ALPH
     1     6     6     5 -0.03553846 .01ALPH
     1     7     7     5 -0.03953846 .01ALPH
     1     8     8     5 -0.03953846 .01ALPH
     1     9     9     5 -0.03953846 .01ALPH
     1    10    10     5 -0.03953846 .01ALPH
     1     1     1     6 -1.23076926 BETA
     1     2     2     6 -0.73076926 BETA
     1     3     3     6  0.26923074 BETA
     1     4     4     6 -0.56410260 BETA
     1     5     5     6 -0.56410260 BETA
     1     6     6     6  0.01923073 BETA
     1     7     7     6 -0.73076926 BETA
     1     8     8     6 -0.73076926 BETA
     1     9     9     6  0.26923073 BETA
     1    10    10     6  0.93589740 BETA
     1     1     1     7 -1.07692303 GAMMA
     1     2     2     7 -0.07692309 GAMMA
     1     3     3     7 -0.07692309 GAMMA
     1     4     4     7 -0.87692304 GAMMA
     1     5     5     7 -0.07692309 GAMMA
     1     6     6     7 -0.07692309 GAMMA
     1     7     7     7 -0.27692308 GAMMA
     1     8     8     7  0.52307687 GAMMA
     1     9     9     7  0.52307687 GAMMA
     1    10    10     7  0.52307687 GAMMA
     1     2     2     8  1.17851078   T2    T3
     1     2     3     8 -0.17766699   T2    T3
     1     3     3     8 -0.79281673   T2    T3
     1     4     4     8 -1.94454290   T2    T3
     1     4     5     8 -0.73496827   T2    T3
     1     4     6     8  1.08562007   T2    T3
     1     5     5     8  0.42931456   T2    T3
     1     5     6     8  0.93255885   T2    T3
     1     6     6     8  1.03310983   T2    T3
     1     7     7     8  3.18198066   T2    T3
     1     7     8     8 -2.24999953   T2    T3
     1     7     9     8  0.71509681   T2    T3
     1     7    10     8 -3.43775756   T2    T3
     1     8     8     8  2.06239454   T2    T3
     1     8     9     8 -0.22473338   T2    T3
     1     8    10     8 -0.60771522   T2    T3
     1     9     9     8  1.09547983   T2    T3
     1     9    10     8  0.89812279   T2    T3
     1    10    10     8  3.36679185   T2    T3
     1     2     2     9 -1.46384996 T3
     1     4     4     9  0.04879500 T3
     1     4     5     9 -0.64549714 T3
     1     5     5     9 -0.24397501 T3
     1     6     6     9  0.18298123 T3
     1     7     7     9 -2.04938990 T3
     1     7     8     9  3.10529444 T3
     1     8     8     9 -1.61023487 T3
     1     9     9     9 -0.14638501 T3
     1    10    10     9 -0.14638501 T3
     1     3     3    10 -0.31827450 T4
     1     4     4    10 -0.58350324 T4
     1     4     5    10 -0.22054347 T4
     1     4     6    10 -1.95458607 T4
     1     5     5    10 -0.08335761 T4
     1     5     6    10  0.55407307 T4
     1     6     6    10 -0.06251820 T4
     1     7     9    10  1.77029026 T4
     1     7    10    10 -0.81831692 T4
     1     8     9    10 -0.41726141 T4
     1     8    10    10 -0.11572750 T4
     1     9     9    10  0.07956865 T4
     1     9    10    10 -0.04413675 T4
     1    10    10    10  1.14456412 T4
     1     2     2    11 -1.26968612 T6
     1     2     3    11 -0.22969486 T6
     1     3     3    11  0.14312825 T6
     1     5     5    11  0.43532093 T6
     1     5     6    11  0.55727676 T6
     1     6     6    11 -0.04287253 T6
     1     7     7    11  0.76181160 T6
     1     7     8    11 -0.53868218 T6
     1     7     9    11  0.35952933 T6
     1     7    10    11 -0.21367607 T6
     1     8     8    11 -0.12696864 T6
     1     8     9    11 -0.69004098 T6
     1     8    10    11  1.02406655 T6
     1     9     9    11  1.36548971 T6
     1     9    10    11  0.18215634 T6
     1    10    10    11  0.05531570 T6
     1     2     3    12 -1.01574890 T7
     1     3     3    12 -0.06125196 T7
     1     5     5    12  0.57751847 T7
     1     5     6    12 -0.60424469 T7
     1     6     6    12 -0.49329702 T7
     1     7     9    12 -1.70346268 T7
     1     7    10    12  0.28347331 T7
     1     8     9    12 -0.56211402 T7
     1     8    10    12 -0.51225067 T7
     1     9     9    12  0.30625985 T7
     1     9    10    12 -0.36100005 T7
     1    10    10    12 -0.39342608 T7
     1     3     3    13 -1.31227958 T8
     1     6     6    13  0.38274822 T8
     1     7    10    13 -0.89973532 T8
     1     8    10    13  0.63620897 T8
     1     9     9    13  0.65613979 T8
     1     9    10    13  0.97056227 T8
     1    10    10    13 -1.19451085 T8
     1     1     1    14  2.00000000 ZETA
     1     1     1    15 37.33333158 M0
     1     1     1    16 -3.99999978 M2
     1     1     1    18 -0.17777775 P2
     1     1     1    19 -0.07407406 P4
     1     1     4    14  1.73205081 ZETA
     1     1     4    15 -4.27239159 M0
