     1     6
     1     1     1     1  1.00000000  5D   F  4
     1     2     2     1  1.00000000  3P1  F  4
     1     3     3     1  1.00000000  3P2  F  4
     1     4     4     1  1.00000000  3P3  F  4
     1     5     5     1  1.00000000  1S1  F  4
     1     6     6     1  1.00000000  1S2  F  4
     1     1     1     2  0.10085470 F2
     1     2     2     2  0.21641026 F2
     1     2     3     2 -0.09777778 F2
     1     2     4     2  0.14740555 F2
     1     3     3     2 -0.08136752 F2
     1     3     4     2 -0.22110832 F2
     1     4     4     2  0.31863248 F2
     1     5     5     2  0.47863248 F2
     1     5     6     2 -0.41692585 F2
     1     6     6     2  0.74529915 F2
     1     1     1     3 -0.03729604 F4
     1     2     2     3  0.12634033 F4
     1     2     3     3 -0.02424242 F4
     1     2     4     3  0.03654683 F4
     1     3     3     3 -0.02248122 F4
     1     3     4     3  0.12994428 F4
     1     4     4     3  0.12125921 F4
     1     5     5     3  0.32634033 F4
     1     5     6     3 -0.10337004 F4
     1     6     6     3  0.04534859 F4
     1     1     1     4 -0.26149065 F6
     1     2     2     4  0.11923973 F6
     1     2     3     4  0.05439005 F6
     1     2     4     4 -0.08199609 F6
     1     3     3     4  0.03765465 F6
     1     3     4     4 -0.04099805 F6
     1     4     4     4 -0.22440652 F6
     1     5     5     4  0.41838503 F6
     1     5     6     4  0.23191997 F6
     1     6     6     4 -0.17496101 F6
     1     1     1     5 -0.03092307 .01ALPH
     1     2     2     5 -0.03492307 .01ALPH
     1     3     3     5 -0.03492307 .01ALPH
     1     4     4     5 -0.03492307 .01ALPH
     1     5     5     5 -0.03692307 .01ALPH
     1     6     6     5 -0.03692307 .01ALPH
     1     1     1     6 -0.37179487 BETA
     1     2     2     6 -0.53846154 BETA
     1     3     3     6 -0.53846154 BETA
     1     4     4     6  0.46153846 BETA
     1     5     5     6 -1.53846154 BETA
     1     6     6     6  0.96153846 BETA
     1     1     1     7 -0.64615381 GAMMA
     1     2     2     7 -0.84615380 GAMMA
     1     3     3     7  0.15384614 GAMMA
     1     4     4     7  0.15384614 GAMMA
     1     5     5     7 -1.84615374 GAMMA
     1     6     6     7  0.55384612 GAMMA
