     1     2
     1     1     1     1  1.00000000  3P   F  2
     1     2     2     1  1.00000000  1S   F  2
     1     1     1     2  0.22051282 F2
     1     2     2     2  0.28717949 F2
     1     1     1     3  0.04428904 F4
     1     2     2     3  0.19580420 F4
     1     1     1     4 -0.15689439 F6
     1     2     2     4  0.25103102 F6
     1     1     1     5 -0.02015384 .01ALPH
     1     2     2     5 -0.02215384 .01ALPH
     1     1     1     6  0.07692308 BETA
     1     2     2     6 -0.92307692 BETA
     1     1     1     7 -0.10769230 GAMMA
     1     2     2     7 -1.10769224 GAMMA
     1     1     1     8 -1.00000000 ZETA
     1     1     1     9 10.16666613 M0
     1     1     1    10 24.16666161 M2
     1     1     1    11 27.34848021 M4
     1     1     1    12  0.07962962 P2
     1     1     1    13  0.01599327 P4
     1     1     1    14 -0.05665633 P6
     1     1     2     8 -3.46410162 ZETA
     1     1     2     9 -9.81495348 M0
     1     1     2    10 -0.57735023 M2
     1     1     2    11 -0.26243186 M4
     1     1     2    12  0.31433508 P2
     1     1     2    13  0.14287953 P4
     1     1     2    14  0.03925265 P6

     2     1
     2     1     1     1  1.00000000  3P   F  2
     2     1     1     2  0.22051282 F2
     2     1     1     3  0.04428904 F4
     2     1     1     4 -0.15689439 F6
     2     1     1     5 -0.02015384 .01ALPH
     2     1     1     6  0.07692308 BETA
     2     1     1     7 -0.10769230 GAMMA
     2     1     1     8 -0.50000000 ZETA
     2     1     1     9  5.08333307 M0
     2     1     1    10 12.08333080 M2
     2     1     1    11 13.67424010 M4
     2     1     1    12  0.03981481 P2
     2     1     1    13  0.00799663 P4
     2     1     1    14 -0.02832817 P6

     3     3
     3     1     1     1  1.00000000  3P   F  2
     3     2     2     1  1.00000000  3F   F  2
     3     3     3     1  1.00000000  1D   F  2
     3     1     1     2  0.22051282 F2
     3     2     2     2 -0.02393162 F2
     3     3     3     2  0.10495726 F2
     3     1     1     3  0.04428904 F4
     3     2     2     3 -0.01631702 F4
     3     3     3     3 -0.07692308 F4
     3     1     1     4 -0.15689439 F6
     3     2     2     4 -0.02091925 F6
     3     3     3     4  0.11505588 F6
     3     1     1     5 -0.02015384 .01ALPH
     3     2     2     5 -0.01015384 .01ALPH
     3     3     3     5 -0.01615384 .01ALPH
     3     1     1     6  0.07692308 BETA
     3     2     2     6 -0.42307692 BETA
     3     3     3     6  0.24358974 BETA
     3     1     1     7 -0.10769230 GAMMA
     3     2     2     7 -0.10769230 GAMMA
     3     3     3     7  0.29230767 GAMMA
     3     1     1     8  0.50000000 ZETA
     3     1     1     9 -5.08333307 M0
     3     1     1    10-12.08333080 M2
     3     1     1    11-13.67424010 M4
     3     1     1    12 -0.03981481 P2
     3     1     1    13 -0.00799663 P4
     3     1     1    14  0.02832817 P6
     3     1     3     8  2.12132034 ZETA
     3     1     3     9  6.43467129 M0
     3     1     3    10  0.96637902 M2
     3     1     3    11  0.82495808 M4
     3     1     3    12 -0.12806489 P2
     3     1     3    13  0.00892811 P4
     3     1     3    14  0.02403724 P6
     3     2     2     8 -2.00000000 ZETA
     3     2     2     9 16.33333238 M0
     3     2     2    10  1.66666656 M2
     3     2     2    11 -1.06060588 M4
     3     2     2    12 -0.00370372 P2
     3     2     2    13 -0.00841751 P4
     3     2     2    14 -0.02266253 P6
     3     2     3     8 -2.44948974 ZETA
     3     2     3     9 -8.24661505 M0
     3     2     3    10 -0.57154813 M2
     3     2     3    11  3.08041936 M4
     3     2     3    12  0.04808257 P2
     3     2     3    13 -0.03505162 P4
     3     2     3    14  0.02775582 P6

     4     1
     4     1     1     1  1.00000000  3F   F  2
     4     1     1     2 -0.02393162 F2
     4     1     1     3 -0.01631702 F4
     4     1     1     4 -0.02091925 F6
     4     1     1     5 -0.01015384 .01ALPH
     4     1     1     6 -0.42307692 BETA
     4     1     1     7 -0.10769230 GAMMA
     4     1     1     8 -0.50000000 ZETA
     4     1     1     9  4.08333309 M0
     4     1     1    10  0.41666664 M2
     4     1     1    11 -0.26515147 M4
     4     1     1    12 -0.00092593 P2
     4     1     1    13 -0.00210438 P4
     4     1     1    14 -0.00566563 P6

     5     3
     5     1     1     1  1.00000000  3F   F  2
     5     2     2     1  1.00000000  3H   F  2
     5     3     3     1  1.00000000  1G   F  2
     5     1     1     2 -0.02393162 F2
     5     2     2     2 -0.09059829 F2
     5     3     3     2 -0.11282051 F2
     5     1     1     3 -0.01631702 F4
     5     2     2     3 -0.03284594 F4
     5     3     3     3  0.10305856 F4
     5     1     1     4 -0.02091925 F6
     5     2     2     4  0.01616488 F6
     5     3     3     4  0.02852625 F6
     5     1     1     5 -0.01015384 .01ALPH
     5     2     2     5  0.00784616 .01ALPH
     5     3     3     5 -0.00215384 .01ALPH
     5     1     1     6 -0.42307692 BETA
     5     2     2     6  0.07692308 BETA
     5     3     3     6  0.24358974 BETA
     5     1     1     7 -0.10769230 GAMMA
     5     2     2     7 -0.10769230 GAMMA
     5     3     3     7  0.29230767 GAMMA
     5     1     1     8  1.50000000 ZETA
     5     1     1     9-12.24999928 M0
     5     1     1    10 -1.24999992 M2
     5     1     1    11  0.79545441 M4
     5     1     1    12  0.00277779 P2
     5     1     1    13  0.00631313 P4
     5     1     1    14  0.01699690 P6
     5     1     3     8  1.91485422 ZETA
     5     1     3     9  7.34027424 M0
     5     1     3    10 -1.55702823 M2
     5     1     3    11  2.03530234 M4
     5     1     3    12  0.03191422 P2
     5     1     3    13 -0.03003865 P4
     5     1     3    14  0.00591756 P6
     5     2     2     8 -3.00000000 ZETA
     5     2     2     9 13.69999936 M0
     5     2     2    10 -2.84545419 M2
     5     2     2    11 -1.49173534 M4
     5     2     2    12 -0.07222221 P2
     5     2     2    13 -0.02915518 P4
     5     2     2    14  0.00309034 P6
     5     2     3     8 -1.82574186 ZETA
     5     2     3     9 -8.09412180 M0
     5     2     3    10  2.98942115 M2
     5     2     3    11  1.20291140 M4
     5     2     3    12 -0.05071505 P2
     5     2     3    13  0.02361114 P4
     5     2     3    14  0.00564217 P6

     6     1
     6     1     1     1  1.00000000  3H   F  2
     6     1     1     2 -0.09059829 F2
     6     1     1     3 -0.03284594 F4
     6     1     1     4  0.01616488 F6
     6     1     1     5  0.00784616 .01ALPH
     6     1     1     6  0.07692308 BETA
