   2   7   7   2   1   3   1   3   1   2
 3P  3F  3H  1S  1D  1G  1I
 3 1 3 3 3 5 1 0 1 2 1 4 1 6
3P          1S
3P
3P          3F          1D
3F
3F          3H          1G
3H
3H          1I
   1   1  -0.8017837   0.0         0.0        -0.9819805   0.0         0.0
   1   2   0.9258201  -0.7237468   0.0         1.1338930  -0.8864052   0.0
   1   3   0.0         0.6900655  -0.4629100   0.0         0.8451542  -0.5669467
   2   1   0.9258201  -0.7237468   0.0         1.1338930  -0.8864052   0.0
   2   2  -0.3333333  -0.3333333  -0.3333333  -0.4082482  -0.4082482  -0.4082482
   2   3   0.8357109   1.0157490  -1.2472191   1.0235319   1.2440329  -1.5275249
   3   1   0.0         0.6900655  -0.4629100   0.0         0.8451542  -0.5669467
   3   2   0.8357109   1.0157490  -1.2472191   1.0235319   1.2440329  -1.5275249
   3   3   1.0653257  -0.9085135  -1.1615534   1.3047523  -1.1126966  -1.4226065
   4   5   0.7559289   0.0         0.0         0.0         0.0         0.0
   4   6   0.0         0.7559289   0.0         0.0         0.0         0.0
   4   7   0.0         0.0         0.7559289   0.0         0.0         0.0
   5   4   0.7559289   0.0         0.0         0.0         0.0         0.0
   5   5  -0.6415330   0.7063046   0.0         0.0         0.0         0.0
   5   6   0.9476070   0.1668212   0.3603749   0.0         0.0         0.0
   5   7   0.0         0.4331168   1.3762045   0.0         0.0         0.0
   6   4   0.0         0.7559289   0.0         0.0         0.0         0.0
   6   5   0.9476070   0.1668212   0.3603749   0.0         0.0         0.0
   6   6   0.2238141  -1.0769825   1.1976948   0.0         0.0         0.0
   6   7   0.5810872   1.4394503   1.0601730   0.0         0.0         0.0
   7   4   0.0         0.0         0.7559289   0.0         0.0         0.0
   7   5   0.0         0.4331168   1.3762045   0.0         0.0         0.0
   7   6   0.5810872   1.4394503   1.0601730   0.0         0.0         0.0
   7   7   2.2190628   1.2741690   0.3565323   0.0         0.0         0.0
