   3  17   9   2   6   7   7   7   5   3   3   1
 4S  4D  4F  4G  4I  2P  2D1 2D2 2F1 2F2 2G1 2G2 2H1 2H2 2I  2K  2L
 4 0 4 2 4 3 4 4 4 6 2 1 2 2 2 2 2 3 2 3 2 4 2 4 2 5 2 5 2 6 2 7 2 8
4D          2P
4S          4D          4F          2P          2D1         2D2
4D          4F          4G          2D1         2D2         2F1
2F2
4D          4F          4G          2F1         2F2         2G1
2G2
4F          4G          4I          2G1         2G2         2H1
2H2
4G          4I          2H1         2H2         2I
4I          2I          2K
4I          2K          2L
2L
   1   2  -0.5345225   0.0         0.0        -0.6900655   0.0         0.0
   1   4   0.0        -0.5345225   0.0         0.0        -0.6900655   0.0
   1   5   0.0         0.0        -0.5345225   0.0         0.0        -0.6900655
   2   1  -0.5345225   0.0         0.0        -0.6900655   0.0         0.0
   2   2   0.9914601   0.7063046   0.0         1.2799692   0.9118353   0.0
   2   3   0.7559289  -0.8091736   0.0         0.9759001  -1.0446377   0.0
   2   4   0.9476070  -0.0278035  -0.7207499   1.2233553  -0.0358942  -0.9304842
   2   5   0.0        -0.8662336   0.2752409   0.0        -1.1183023   0.3553345
   3   2  -0.7559289   0.8091736   0.0        -0.9759001   1.0446377   0.0
   3   3  -0.4999999  -0.4999999  -0.4999999  -0.6454972  -0.6454972  -0.6454972
   3   4   1.0856199  -0.6370590   0.6908492   1.4015293  -0.8224396   0.8918825
   3   5   0.0         0.8302975   1.1281519   0.0         1.0719090   1.4564381
   4   1   0.0        -0.5345225   0.0         0.0        -0.6900655   0.0
   4   2   0.9476070  -0.0278035  -0.7207499   1.2233553  -0.0358942  -0.9304842
   4   3  -1.0856199   0.6370590  -0.6908492  -1.4015293   0.8224396  -0.8918825
   4   4  -0.0373024   1.0535698   0.8650023  -0.0481571   1.3601532   1.1167126
   4   5  -1.1621742   1.0396032  -0.5300865  -1.5003605   1.3421221  -0.6843387
   5   1   0.0         0.0        -0.5345225   0.0         0.0        -0.6900655
   5   2   0.0        -0.8662336   0.2752409   0.0        -1.1183023   0.3553345
   5   3   0.0        -0.8302975  -1.1281519   0.0        -1.0719090  -1.4564381
   5   4  -1.1621742   1.0396032  -0.5300865  -1.5003605   1.3421221  -0.6843387
   5   5   0.4438127  -0.6370847   1.7826614   0.5729597  -0.8224728   2.3014059
   6   6  -0.2672612   0.0         0.0         0.6546537   0.0         0.0
   6   7   0.3499271   0.0         0.0        -0.0714285   0.0         0.0
   6   8   0.6700594   0.0         0.0         0.8206518   0.0         0.0
   6   9   0.5345225  -0.4178554   0.0        -0.0000000   0.0000000   0.0
   6  10  -0.0000000  -0.3118048   0.0        -0.0000000  -0.3818813   0.0
   6  11   0.0         0.6388766   0.0         0.0        -0.1304101   0.0
   6  12   0.0         0.3487099   0.0         0.0         0.4270807   0.0
   6  13   0.0         0.2300218  -0.1543033   0.0        -0.5634362   0.3779644
   6  14   0.0         0.4906533   0.5063697   0.0         0.6009252   0.6201736
   6  15   0.0         0.0         0.9258201   0.0         0.0        -0.1889822
   6  16   0.0         0.0        -0.4688072   0.0         0.0        -0.5741692
   7   6  -0.3499271   0.0         0.0         0.0714285   0.0         0.0
   7   7  -0.5582170   0.1009007   0.0        -0.3537415  -0.6590803   0.0
   7   8  -0.2871683   0.4083757   0.0        -0.5861799   0.3065473   0.0
   7   9   0.5714285  -0.6116777   0.0        -0.0000000   0.0000000   0.0
   7  10   0.6700594   0.1956152   0.0         0.2735506  -0.2928184   0.0
   7  11   0.1353724   0.0794386   0.3603749  -0.8842490  -0.0421599   0.2942449
   7  12   0.4030289  -0.8064775  -0.3631365   0.8226793  -0.6053824   0.1482498
   7  13   0.0         0.8518354  -0.6900655   0.0        -0.1738802   0.1408590
   7  14   0.0        -0.2271283  -0.5499631   0.0        -0.6490734  -0.6999788
   7  15   0.0         0.4331168   0.5111617   0.0         0.3536384  -0.6420951
   7  16   0.0         0.0         0.7672659   0.0         0.0         0.6891170
   7  17   0.0         0.0        -0.3652916   0.0         0.0         0.1491297
   8   6  -0.6700594   0.0         0.0        -0.8206518   0.0         0.0
   8   7  -0.2871683   0.4083757   0.0        -0.5861799   0.3065473   0.0
   8   8   0.6748594  -0.3416863   0.0        -0.3367347  -0.8285314   0.0
   8   9  -0.8206518  -0.4259177   0.0         0.0000000   0.0000000   0.0
   8  10  -0.3499271   0.4540298   0.0        -0.6428571  -0.3336424   0.0
   8  11  -0.3181317   0.4231520  -0.5645990   0.0577230   0.8637554  -0.3073288
   8  12   0.7717416  -0.4347553  -0.7901744   0.4725933  -0.2662321   0.1548419
   8  13   0.0         0.2687675   0.3603749   0.0         0.3291716   0.4413674
   8  14   0.0        -0.4349177   0.4646026   0.0         0.3389675   0.6310945
   8  15   0.0         0.5654697  -0.1232056   0.0         0.1385112  -0.2514924
   8  16   0.0         0.0         0.0667819   0.0         0.0         0.6706847
   8  17   0.0         0.0         0.8584530   0.0         0.0        -0.3504620
   9   6   0.5345225  -0.4178554   0.0        -0.0000000   0.0000000   0.0
   9   7  -0.5714285   0.6116777   0.0         0.0000000  -0.0000000   0.0
   9   8   0.8206518   0.4259177   0.0        -0.0000000  -0.0000000   0.0
   9   9   0.6666666   0.6666666   0.6666666   1.2247448   1.2247448   1.2247448
   9  10  -0.7817360  -0.2842676   0.4974683   0.0000000  -0.0000000   0.0000000
   9  11   0.8206518  -0.4815713   0.5222329  -0.0000000   0.0000000  -0.0000000
   9  12   0.1628821   0.8411201   0.4385290  -0.0000000   0.0000000  -0.0000000
   9  13   0.4824979   0.5864429  -0.7200823  -0.0000000  -0.0000000   0.0000000
   9  14   1.0292025  -0.7698003  -0.1687899  -0.0000000  -0.0000000  -0.0000000
   9  15   0.0         0.6276459   0.8528028   0.0         0.0000000  -0.0000000
   9  16   0.0         0.8989331  -0.7709770   0.0        -0.0000000   0.0000000
   9  17   0.0         0.0         1.1435432   0.0         0.0        -0.0000000
  10   6  -0.0000000  -0.3118048   0.0        -0.0000000  -0.3818813   0.0
  10   7  -0.6700594  -0.1956152   0.0        -0.2735506   0.2928184   0.0
  10   8   0.3499271  -0.4540298   0.0         0.6428571   0.3336424   0.0
  10   9  -0.7817360  -0.2842676   0.4974683   0.0000000  -0.0000000   0.0000000
  10  10   1.1666660  -0.1060606  -0.6060606   0.2041241  -0.3154646   0.7051561
  10  11  -0.8748177  -0.7803022   0.1113404  -0.8571428  -0.3185570   0.5454545
  10  12  -1.1459770  -0.5828140  -0.5609682  -0.4678435   0.2745379   0.4580286
